timestamp,x,y,z,yaw,odor_concentration,is_surging,is_casting,vx,vy,vz,heading,angular_velocity
1744751522.3907995,3.293656349182129,-0.7085512280464172,1.9909729957580566,-2.8687859445098396,0.6,False,True,-0.5,-0.3506017706922061,0.00451350212097168,-2.5300593999396903,-1.8222389599890398
1744751522.4246216,3.2790956497192383,-0.7278013825416565,1.990712285041809,-2.856545041327439,0.6,False,True,-0.5,-0.2741916980815108,0.004643857479095459,-2.6399914444349806,-2.1986408899058048
1744751522.458673,3.2644808292388916,-0.746913492679596,1.9904268980026245,-2.8511900654185762,0.6,False,True,-0.5,-0.19383242131917777,0.004786550998687744,-2.771765050803173,-2.6354721273638493
1744751522.4935317,3.2449233531951904,-0.771964967250824,1.990156650543213,-2.8432029675938804,0.6,False,True,-0.5,-0.10842333380481667,0.004921674728393555,-2.9280520880497853,-3.125740744932246
1744751522.5254993,3.230187177658081,-0.7903369069099426,1.9900259971618652,-2.8356288881827356,0.6,False,True,-0.5,-0.02770823883524247,0.004987001419067383,-3.086232799364302,-3.1636142262903357
1744751522.5574622,3.2153878211975098,-0.8081436157226562,1.9896762371063232,-2.8313174565907793,0.6,False,True,-0.5,0.0548530840728228,0.005161881446838379,3.0323234550738714,-3.2925810548282595
1744751522.5914657,3.200359344482422,-0.8255013227462769,1.989149570465088,-2.827197485494105,0.6,False,True,-0.5,0.14441713943785645,0.005425214767456055,2.8604108559043353,-3.438251983390721
1744751522.6253104,3.1854546070098877,-0.8420058488845825,1.9885404109954834,-2.826043865033311,0.6,False,True,-0.5,0.2347507370086498,0.005729794502258301,2.7026401712910455,-3.155413692265796
1744751522.6592228,3.170348644256592,-0.8577691316604614,1.9880585670471191,-2.8253371037319006,0.6,False,True,-0.5,0.3260210550644457,0.00597071647644043,2.563783194010505,-2.777139545610812
1744751522.6912155,3.155221700668335,-0.872520923614502,1.9874820709228516,-2.82990739853065,0.6,False,True,-0.5,0.4123622664517492,0.006258964538574219,2.4519565385542177,-2.236533109125744
1744751522.727152,3.1400797367095947,-0.8860893845558167,1.9870274066925049,-2.8317925682895893,0.6,False,True,-0.5,0.5091153995842251,0.006486296653747559,2.3471616762318233,-2.095897246447888
1744751522.757043,3.1249208450317383,-0.8985219597816467,1.9863969087600708,-2.831976391760973,0.6,False,True,-0.5,0.5889777508909791,0.0068015456199646,2.274668002453844,-1.4498734755595861
1744751522.7920136,3.104571580886841,-0.913132905960083,1.9852678775787354,-2.8382779463974925,0.6,False,True,-0.5,0.6813477602647965,0.007366061210632324,2.2038743326410026,-1.415873396256826
1744751522.8249002,3.0894274711608887,-0.9224751591682434,1.984382152557373,-2.8495606640475404,0.6,False,True,-0.5,0.7666133976369583,0.0078089237213134766,2.1487300571682133,-1.1028855094557866
1744751522.857828,3.074213743209839,-0.9304828643798828,1.9834154844284058,-2.8576706482361285,0.6,False,True,-0.5,0.850048428341147,0.00829225778579712,2.1024954962175357,-0.9246912190135514
1744751522.8917944,3.0590949058532715,-0.9370579123497009,1.9825445413589478,-2.870468431444967,0.6,False,True,-0.5,0.9336275116856466,0.008727729320526123,2.0624743354446013,-0.8004232154586877
1744751522.924644,3.0439438819885254,-0.9422019720077515,1.9816659688949585,-2.8874822137984415,0.6,False,True,-0.5,1.0116441752470713,0.009167015552520752,2.0298292857932734,-0.6529009930265595
1744751522.9596345,3.028956413269043,-0.945868968963623,1.9808399677276611,-2.89464720044207,0.6,False,True,-0.5,1.091283181751623,0.009580016136169434,2.0004287574902473,-0.5880105660605217
1744751522.9925563,3.0090720653533936,-0.9484954476356506,1.9797673225402832,-2.901868298942696,0.6,False,True,-0.5,1.1625322810549983,0.010116338729858398,1.976975050478862,-0.46907414022770766
1744751523.0255172,2.994208335876465,-0.9487422108650208,1.978900671005249,-2.914928836575735,0.6,False,True,-0.5,1.2299644434704295,0.010549664497375488,1.956907136059575,-0.4013582883857403
1744751523.059469,2.979628801345825,-0.9475953578948975,1.9781739711761475,-2.9189688727699417,0.6,False,True,-0.5,1.2949681298844857,0.01091301441192627,1.9392714213063786,-0.35271429506392504
1744751523.0933433,2.964996576309204,-0.9449066519737244,1.9773991107940674,-2.933183850508897,0.6,False,True,-0.5,1.3550017366728382,0.011300444602966309,1.9242992065030644,-0.29944429606628464
1744751523.1243436,2.9505717754364014,-0.9407152533531189,1.976801872253418,-2.9500610886373986,0.6,False,True,-0.5,1.3928387760038987,0.011599063873291016,1.915447835709705,-0.17702741586719023
1744751523.160207,2.9362130165100098,-0.9350588321685791,1.9762177467346191,-2.954481492377941,0.6,False,True,-0.5,1.4271761683511293,0.01189112663269043,1.9077759447871883,-0.15343781845033266
1744751523.194197,2.9171195030212402,-0.9249721169471741,1.97563898563385,-2.972181666364314,0.6,False,True,-0.5,1.4550580572630745,0.012180507183074951,1.9017840971475741,-0.11983695279228268
1744751523.2250328,2.9075703620910645,-0.918919563293457,1.9753904342651367,-2.9940352349849713,0.6,False,True,-0.5,1.4740460010461722,0.01230478286743164,1.8978197440009745,-0.07928706293199195
1744751523.2590146,2.88840651512146,-0.9047159552574158,1.9750549793243408,-3.0025358985506294,0.6,False,True,-0.5,1.4889517962450372,0.01247251033782959,1.8947712635559413,-0.06096960890066505
1744751523.2929137,2.87410306930542,-0.8923749327659607,1.9748002290725708,-3.0256757783222388,0.6,False,True,-0.5,1.4975605929850075,0.0125998854637146,1.8930354776871452,-0.034715717375921606
1744751523.3258288,2.859745502471924,-0.8784839510917664,1.9746218919754028,-3.0462042932623103,0.6,False,True,-0.5,1.4999798491027705,0.012689054012298584,1.8925509114197123,-0.009691325348657465
1744751523.3598118,2.845390796661377,-0.8630519509315491,1.9745838642120361,-3.0582058219434907,0.6,False,True,-0.5,1.49641855208134,0.012708067893981934,1.8932647131789666,0.01427603518508569
